Date,BOA Comdty,CTA Comdty,DMA Index,GXA Index,HGA Comdty,KCA Comdty,KMA Index,LCA Comdty,LHA Comdty,NQA Index,SBA Comdty,SIA Comdty,UXA Index,VGA Index,Z A Index
06/05/2002,18.2865,45.7914,9864.69,5035.05,74.8238,59.7788,104.2117,67.30434,54.73808,1173.843,5.99985,509.6304,NULL,3500.988,NULL
07/05/2002,18.64275,45.1451,9881.556,5011.4325,75.8268,59.9196,104.4084,67.08702,54.01155,1164.324,5.9738,507.6224,NULL,3485.958,5210.585
08/05/2002,18.78877,45.8828,10202.516,5138.256,76.581,59.6785,107.5284,66.78608,53.78428,1290.861,6.05605,502.6033,NULL,3577.574,5322.9825
09/05/2002,19.05804,46.09605,10100.09,5083.078,76.2036,59.6785,107.177,66.2983,54.33251,1254.504,6.07607,505.8053,NULL,3550.086,5285.558
10/05/2002,19.0258,47.4419,10023.936,4980.844,76.98025,59.7788,103.05825,67.0335,54.92325,1197.39,6.14614,509.6091,NULL,3458.904,5243.238
13/05/2002,19.02465,47.4474,10172.162,5097.174,77.13375,59.5782,103.6035,67.1541,55.64685,1247.246,6.35532,502.8032,NULL,3550.086,5304.588
14/05/2002,18.8376,47.941,10382.053,5173.11,77.8328,58.8761,105.6055,66.70314,54.87954,1325.595,6.35635,506.2185,NULL,3623.025,5344.292
15/05/2002,18.9378,48.4449,10345.65,5202.561,78.234,59.2773,109.4184,66.88275,54.77472,1332.308,6.3126,507.7134,NULL,3652.926,5358.026
16/05/2002,19.02691,47.4948,10394.412,5180.495,77.4855,60.4809,109.7372,66.6315,53.90385,1336.65,6.38175,510.032,NULL,3602.19,5341.662
17/05/2002,19.07706,47.9912,10447.98,5160.058,76.5048,60.5412,111.2111,66.04755,53.98508,1337.83,6.3516,509.9094,NULL,3602.352,5313.105
20/05/2002,19.5975,47.5475,10328.894,5142.0825,76.2795,60.81075,109.1679,65.0436,51.87354,1307.109,6.3189,522.042,NULL,3571.128,5306.592
21/05/2002,19.54725,48.4484,10218.712,5108.6035,76.2762,62.6998,105.525,64.57125,49.86954,1267.7665,6.2248,530.841,NULL,3549.546,5287.816
22/05/2002,19.80925,49.446,10217.207,5055.591,76.6554,61.4055,109.8285,64.9086,49.41937,1271.7705,6.28628,528.2277,NULL,3516.513,5260.96
23/05/2002,19.90955,49.5495,10283.273,5001.3825,77.3313,61.7962,107.535,65.49585,49.61904,1300.682,6.2124,536.7053,NULL,3520.026,5275.78
24/05/2002,19.5195,48.5936,10166.292,5010.005,77.5548,61.8851,109.29375,65.58552,51.204,1268.554,6.18234,533.7264,NULL,3534.054,5269.017
27/05/2002,NULL,NULL,NULL,5078.734,NULL,NULL,116.464,NULL,NULL,NULL,NULL,NULL,NULL,3553.55,5242.5825
28/05/2002,19.9597,49.6478,10096.224,5018.517,79.3373,61.31125,108.0231,65.8624,50.7012,1259.7585,6.17232,533.3328,NULL,3528.555,5166.584
29/05/2002,19.86985,49.6491,10016.908,5009.925,78.7355,61.623,106.8195,65.3956,51.051,1230.6225,6.23623,539.8146,NULL,3517.521,5177.76
30/05/2002,19.9597,49.8495,9998.907,4863.547,78.8073,61.81175,103.8105,64.0779,51.32351,1239.708,6.23866,544.911,NULL,3414.604,5092.087
31/05/2002,20.45148,50.90085,9993.816,4915.703,79.9799,62.2743,104.319,64.4644,51.706,1221.5775,6.3063,548.1942,NULL,3481.32,5168.09
03/06/2002,20.08,51.0519,9760.193,4858.17,81.3624,61.73465,102.6048,65.53108,52.0038,1176.3525,6.26875,552.653,NULL,3429.06,NULL
04/06/2002,20.1402,50.702,9759.48,4744.6915,82.164,61.6845,103.2135,65.0235,51.30525,1191.246,6.275,557.1196,NULL,3322.53,NULL
05/06/2002,20.41105,51.30125,9886.388,4719.921,81.99525,61.3444,103.0104,64.2396,50.9524,1204.298,6.24488,537.1722,NULL,3304.301,5065.18
06/06/2002,20.31092,51.60675,9681.672,4750.426,81.43135,61.2612,NULL,64.49874,51.706,1172.507,6.06606,541.62,NULL,3329.326,5066.205
07/06/2002,20.00985,51.858,9660.896,4692.1875,81.63155,60.8214,100.902,63.96131,51.5515,1145.286,6.1061,539.1125,NULL,3261.756,5008.92
10/06/2002,19.58859,51.1511,9730.768,4700.385,81.73165,61.183,102.8115,64.47688,50.7507,1145.426,6.06815,531.4608,NULL,3265.262,5027.01
11/06/2002,19.698,51.858,9601.252,4734.16,80.39045,60.8424,102.6025,64.93487,51.051,1110.109,5.93593,531.2604,NULL,3309.9,5015.955
12/06/2002,19.3386,52.60735,9696.632,4625.93,80.4105,60.7713,103.85375,64.81475,51.5565,1127.126,5.89348,535.602,NULL,3226.651,4902.285
13/06/2002,19.4889,52.1521,9565.092,4592.3475,80.8722,59.4779,NULL,64.89954,51.6545,1124.0925,5.89764,527.1522,NULL,3203.394,4870.7325
14/06/2002,19.77916,51.8551,9535.032,4400.532,80.7415,58.8761,104.0111,64.76371,51.153,1117.6165,5.8232,530.64,NULL,3078.144,4696.712
17/06/2002,19.61916,53.064,9759.555,4580.701,80.3403,59.738,102.5066,65.727,51.255,1156.308,5.62122,527.9265,NULL,3269.265,4817.616
18/06/2002,19.4582,52.9584,9800.562,4514.503,80.13005,59.5188,103.0081,65.83228,51.8064,1177.35,5.7057,529.0825,NULL,3234.09,4777.534
19/06/2002,19.54725,53.6571,9628.905,4461.195,80.199,59.487,102.35925,65.56611,51.7517,1106.309,5.72572,529.9365,NULL,3145.532,4714.1
20/06/2002,19.3386,56.5128,9496.245,4334.151,79.3584,59.8598,98.0908,65.53547,51.957,1073.778,5.64248,532.4212,NULL,3097.34,4621.3225
21/06/2002,19.3386,56.079,9324.148,4309.305,78.4784,60.75225,98.4966,65.43537,51.8551,1058.81775,5.5878,529.8576,NULL,3095.332,4653.92
24/06/2002,19.66965,55.70565,9347.658,4262.7585,78.6915,60.8608,96.6429,64.98492,52.20615,1072.774,5.68134,532.449,NULL,3023.044,4586.774
25/06/2002,19.6196,55.878,9375.645,4330.754,79.12905,60.9216,96.1961,65.6114,52.662,1037.16,5.81316,529.108,NULL,3070.232,4709.705
26/06/2002,19.84875,55.81695,9167.298,4215.211,79.22915,61.03255,90.09,65.1651,52.37232,1039.6725,5.68264,529.557,NULL,2983.925,4622.3255
27/06/2002,19.50835,54.80475,9321.882,4363.71,79.5379,60.8025,90.39975,65.4608,53.1645,1068.758,5.81316,531.0305,NULL,3109.388,4606.695
28/06/2002,19.8594,57.981,9267.258,4521.012,80.99225,60.43075,95.475,65.53547,54.2901,1063.236,5.93364,526.8263,NULL,3222.84,4736.37
01/07/2002,19.829,56.2683,9151.372,4476.435,80.9115,61.061,NULL,68.139,55.055,1010.021,5.6883,531.7906,NULL,3205.772,4743.398
02/07/2002,19.30775,56.73225,9044.035,4319.315,79.9391,63.189,94.04395,68.05584,55.3204,973.944,5.89348,536.8716,NULL,3077.142,4597.752
03/07/2002,19.3579,57.48743,9080.071,4257.498,79.5379,61.7232,95.5808,67.87301,55.7112,1005.006,6.006,539.3835,NULL,3004.998,4484.31
04/07/2002,NULL,NULL,NULL,4383.966,NULL,NULL,96.64655,NULL,NULL,NULL,NULL,NULL,NULL,3128.565,4571.2425
05/07/2002,19.3579,NULL,9451.656,4606.92,NULL,NULL,100.5,68.2863,56.3563,1070.069,NULL,NULL,NULL,3286.831,4679.142
08/07/2002,19.40874,56.51905,9309.3,4551.0465,80.24925,61.746,99.74625,67.60494,56.2683,1031.03,5.92773,541.2188,NULL,3220.428,4629.625
09/07/2002,19.8792,56.90685,9138.24,4490.431,80.199,65.13,102.0537,67.8202,55.51605,1003.498,5.97597,548.4948,NULL,3149.42,4585.152
10/07/2002,19.7985,58.491,8825.817,4311.8075,79.78865,65.195,101.906,67.8576,55.3656,971.872,6.07212,548.529,NULL,3016.02,4465.29
11/07/2002,20.04,56.8701,8845.457,4258.254,79.0578,66.8325,101.2035,68.943,55.5765,1006.5105,6.20857,548.3946,NULL,2981.919,4288.56
12/07/2002,20.2404,55.5108,8678.67,4247.422,78.74175,65.13,100.5006,68.7238,55.677,1010.024,6.19619,547.323,NULL,2949.675,4282.06
15/07/2002,20.73138,54.162,8687.679,4041.567,78.0885,65.325,99.8998,68.80734,55.59148,1039.14,5.92773,551.6445,NULL,2751.492,4040.1
16/07/2002,20.71252,54.2082,8513.464,4068.621,78.2061,64.6935,97.4916,68.48842,55.611,1025.084,6.04005,543.7854,NULL,2772.77,4063.6545
17/07/2002,20.33115,55.6665,8556.078,4173.33,77.6594,65.13,NULL,68.95625,56.28,1042.654,5.93776,542.2604,NULL,2879.748,4210.206
18/07/2002,20.8624,57.9734,8373.365,4204.576,77.63625,65.325,98.49,69.31485,56.6566,1005.006,6.15452,540.6401,NULL,2912.814,4351.838
19/07/2002,20.833,58.22415,8005.998,4021.5075,76.3023,65.26,95.3953,69.19425,57.084,975.888,6.1908,548.5407,NULL,2750.96,4108.104
22/07/2002,20.81225,58.6336,7816.14,3805.802,75.1494,65.5655,91.455,68.7372,56.52647,952.74,6.27878,545.9752,NULL,2590.17,3879.3
23/07/2002,20.5205,58.03875,7736.49,3638.998,74.4466,65.8275,93.91725,68.4405,56.95335,909.2195,6.18234,527.7272,NULL,2508.996,3830.055
24/07/2002,20.7915,57.5575,8229.615,3731.2275,74.074,65.631,91.4736,68.05355,56.9704,957.4565,5.90352,526.9215,NULL,2539.537,3809.4525
25/07/2002,20.5205,57.7802,8202.68,3565.665,73.71675,65.5655,91.7331,69.21435,57.12085,904.604,5.97975,524.4239,NULL,2532.6,3971.4675
26/07/2002,20.31075,57.6798,8308.335,3646.908,73.5468,64.6935,87.435,68.9689,57.2713,920.166,5.9177,505.4136,NULL,2585.734,3993.471
29/07/2002,20.1,56.8568,8708.325,3923.736,74.1741,64.8225,88.3643,69.0636,56.97692,970.3275,5.7114,502.8032,NULL,2812.614,4257.18
30/07/2002,20.2202,58.6586,8720.082,3968.812,74.0685,64.6935,91.182,69.1641,57.73,985.4845,5.78304,503.8056,NULL,2797.584,4225.1375
31/07/2002,20.582,58.617,8713.705,3792.57,72.8402,63.918,90.39975,68.88882,58.089,970.437,5.91945,496.6856,NULL,2723.721,4276.7775
01/08/2002,20.71195,59.1356,8520.39,3700.067,73.219,64.192,89.244,68.79408,57.8731,921.921,5.9295,496.992,NULL,2626.464,4083.77
02/08/2002,20.80078,58.5915,8308.3,3589.586,72.96825,64.629,88.08825,68.81875,57.73,903.6,5.89348,499.5855,NULL,2561.112,4076.7825
05/08/2002,20.51135,56.4248,8061.111,3416.413,72.26615,63.627,85.9215,68.68862,57.33444,870.237,5.88588,501.2004,NULL,2470.29,3989.4325
06/08/2002,20.4015,56.7762,8293.285,3623.938,72.4166,63.627,84.1185,69.3693,57.30725,914.0475,5.91591,498.6982,NULL,2629.476,4201.905
07/08/2002,20.4314,57.0707,8473.76,3522.03,72.0872,63.8175,85.17,69.41935,57.4647,925.2675,5.93184,506.511,NULL,2578.146,4124.934
08/08/2002,20.34104,56.60655,8729.78,3745.742,72.22215,63.81375,87.1607,69.4694,57.6798,954.405,6.0099,503.3052,NULL,2781.319,4254.492
09/08/2002,20.1402,56.11785,8733.725,3830.055,72.42235,63.64035,86.6592,70.73156,57.64241,944.385,5.91945,507.0165,NULL,2817.427,4366.362
12/08/2002,20.7621,57.1571,8678.67,3765.2325,72.4724,63.8175,87.4484,70.82235,57.3573,949.841,5.75865,499.494,NULL,2719.428,4231.05
13/08/2002,20.80078,56.8701,8513.92,3767.268,72.1721,63.2145,89.01625,70.83186,58.12385,918.158,5.90178,498.7815,NULL,2764.755,4300.7965
14/08/2002,21.12416,57.52205,8746.16,3688.8525,71.8362,63.189,89.5455,70.90248,59.4186,973.4115,5.9295,484.2666,NULL,2677.668,4224.832
15/08/2002,21.34504,56.3563,8833.421,3741.6915,72.9406,62.81275,NULL,70.85228,60.6815,996.47,6.1244,487.5871,NULL,2744.936,4356.696
16/08/2002,21.1211,56.3805,8808.825,3750.486,72.16585,63.06375,90.6906,70.69062,60.06,1004.4975,5.89348,490.5405,NULL,2778.825,4379.95
19/08/2002,20.93091,57.2142,8993.901,3933.672,71.8718,62.75,90.5905,70.8118,59.5874,1030.6275,5.72572,481.395,NULL,2889.512,4481.946
20/08/2002,20.64174,55.90585,8920.54,3876.7875,72.8904,63.503,93.3645,70.2696,58.50845,1023.5925,5.81581,482.6822,NULL,2833.095,4431.045
21/08/2002,20.93091,55.5108,9001.925,3957.768,72.26615,63.06375,93.9939,69.99888,59.487,1046.67,5.86586,482.3216,NULL,2885.631,4441.696
22/08/2002,21.084,56.112,9067.12,3935.4315,72.9729,63.001,94.82175,70.6911,59.236,1059.6695,5.95965,486.0538,NULL,2913.715,4483.864
23/08/2002,21.28126,55.90585,8912.34,3903.792,73.02295,62.93825,93.186,69.99825,58.8675,1021.5555,5.79156,481.6406,NULL,2857.384,4428.339
26/08/2002,20.96094,55.611,8918.91,3885.33,73.543,62.499,93.093,69.93987,58.5111,1025.084,5.77728,483.5264,NULL,2853.195,NULL
27/08/2002,20.85308,55.7668,8852.67,3933.2645,73.91775,62.05875,91.5146,69.9788,58.88754,987.471,6.00198,491.043,NULL,2889.512,4494.9445
28/08/2002,20.71134,57.5292,8690.682,3773.286,73.3422,62.8125,91.4826,70.40025,59.1945,952.85,5.79579,488.6882,NULL,2774.772,4318.4165
29/08/2002,20.29027,57.7875,8678.959,3757.1925,73.2963,63.189,91.24115,69.9897,59.3955,963.423,5.88344,495.465,NULL,2734.732,4274.27
30/08/2002,20.90328,57.45892,8676.165,3786.2825,73.4967,63.5635,92.74265,70.52085,59.6691,949.395,5.99196,484.5841,NULL,2774.052,4289.3295
02/09/2002,NULL,NULL,NULL,3693.5475,NULL,NULL,95.12325,NULL,NULL,NULL,NULL,NULL,NULL,2691.372,4233.06
03/09/2002,20.57196,56.6566,8306.298,3475.938,72.3723,66.2322,93.4866,71.29122,59.72865,912.636,6.22242,487.8592,NULL,2541.072,4023.5345
04/09/2002,20.62216,56.6566,8406.78,3504.9835,72.36645,68.021,90.9816,71.29122,59.88954,920.838,6.07607,489.636,NULL,2577.268,4029.543
05/09/2002,20.46152,57.171,8337.939,3423.333,71.7432,68.272,91.091,72.12885,59.9196,897.897,6.14614,493.3545,NULL,2556.184,4030.5525
06/09/2002,20.81292,56.7698,8449.866,3547.08,72.4166,67.95325,89.3784,72.12885,60.0198,928.198,6.33633,492.1721,NULL,2665.974,4127.6235
09/09/2002,20.9241,57.3855,8534.46,3500.9175,74.169,70.96225,87.9375,72.03546,60.3201,932.932,6.66666,498.5913,NULL,2625.854,4107.7865
10/09/2002,20.79219,56.9569,8663.1,3557.172,75.17485,70.7115,90.0694,72.12205,60.4604,960.2775,6.69669,495.6952,NULL,2681.019,4199.382
11/09/2002,20.9844,57.1276,8586.208,3655.185,74.97425,69.95925,91.683,72.6394,60.30036,949.841,6.6766,494.6942,NULL,2754.976,4235.07
12/09/2002,20.85308,56.8635,8409.786,3508.98,74.7492,71.535,93.1359,73.01574,60.26008,924.345,6.78375,499.1987,NULL,2633.256,4129.545
13/09/2002,20.63265,57.03375,8335.327,3438.284,74.3462,72.216,90.4102,73.5861,60.8926,933.218,6.92692,496.8862,NULL,2592.755,4055.6305
16/09/2002,20.52138,57.3855,8433.96,3373.37,73.16885,73.073,88.4766,72.91554,60.8424,920.0775,6.8136,496.485,NULL,2581.845,4093.243
17/09/2002,20.6025,57.5292,8219.585,3340.167,73.1187,72.8625,92.0754,73.26915,60.4206,899.295,6.86736,500.49,NULL,2531.529,4072.224
18/09/2002,20.32056,56.977,8119.111,3191.188,72.2595,71.4426,88.4524,73.19312,60.9231,886.77,6.90435,504.711,NULL,2433.105,3891.768
19/09/2002,20.13011,58.089,7954.793,3089.166,71.9436,70.5705,88.0257,73.3464,60.84144,875.1175,7.07412,505.2111,NULL,2360.358,3835.832
20/09/2002,20.20032,58.30825,7960.89,3150.05,72.6615,68.774,NULL,73.19312,60.5709,879.8775,6.9546,504.6104,NULL,2363.361,3907.8
23/09/2002,20.1,57.9657,7880.73,2984.39,71.9436,67.635,85.34,72.93285,60.0797,852.898,6.9144,504.912,NULL,2260.245,3759.2025
24/09/2002,20.22056,58.7925,7880.205,2959.4565,71.6565,67.2672,84.3684,72.8826,60.26008,856.412,7.02495,505.6092,NULL,2244.242,3691.04
25/09/2002,20.29095,57.93825,7878.388,3044.128,72.10875,68.2682,83.9344,73.1961,60.8715,890.9325,6.9747,498.6954,NULL,2327.963,3744.199
26/09/2002,20.49129,57.8578,7975.856,3090.669,72.2378,67.5692,83.63355,72.39232,61.13107,878.628,6.92692,491.7709,NULL,2376.374,3875.942
27/09/2002,20.3812,58.30825,7864.523,2963.306,71.32125,68.272,83.3145,72.50888,61.03097,869.8275,7.12712,490.7415,NULL,2313.51,3896.022
30/09/2002,20.12016,58.2582,7848.841,2868.3655,71.22115,66.013,81.003,72.2943,62.75,842.858,6.92445,492.6834,NULL,2252.496,3730.446
01/10/2002,19.9392,58.7673,7979.972,2947.665,71.8362,67.335,82.6794,71.96364,62.1741,893.1715,6.6732,487.7432,NULL,2355.384,3838.292
02/10/2002,19.72901,58.82595,7880.205,2995.4025,72.2442,67.81775,81.9135,71.64157,63.114,863.724,6.8742,486.8396,NULL,2401.568,3947.88
03/10/2002,19.64963,57.888,7856.682,2905.455,71.6354,67.7025,NULL,72.12885,63.001,843.0215,6.93764,486.8396,NULL,2318.628,3909.45
04/10/2002,19.59912,57.43575,7872.364,2755.5,71.033,67.5675,81.9135,71.98531,62.13585,827.475,6.93073,487.0568,NULL,2251.2,3855.36
07/10/2002,19.71856,57.4647,7864.523,2736.734,71.12105,69.276,80.5005,71.6931,60.4206,817.817,7.08708,482.1817,NULL,2249.964,3827.824
08/10/2002,19.72938,57.53625,7872.364,2678.1755,71.284,69.639,80.02995,72.78771,61.506,820.9555,7.4222,476.37,NULL,2215.828,3747.208
09/10/2002,19.57856,57.3645,7880.205,2667.825,71.02095,70.14,77.5548,72.21414,61.10276,815.9405,7.38738,472.443,NULL,2185.708,3753.1725
10/10/2002,19.4388,57.62235,7872.364,2775.54,71.72165,68.8875,74.12405,72.86028,61.15425,853.853,7.3146,466.923,NULL,2280.552,3811.4
11/10/2002,19.55954,57.084,7893.448,2978.4085,73.164,69.025,74.0214,73.1961,61.05375,902.1985,7.2216,468.8022,NULL,2428.08,4002.4125
14/10/2002,19.66836,56.8264,7881.574,2920.918,71.76465,73.61625,76.8298,73.66704,61.15425,914.2345,7.33733,467.3328,NULL,2349.69,3980.4765
15/10/2002,20.1804,57.5794,8276.756,3084.081,72.3382,80.069,79.0148,73.89101,60.8608,956.91,7.3146,472.35,NULL,2518.516,4143.393
16/10/2002,20.33115,57.40735,8070.152,3082.782,71.92185,77.48175,79.4794,73.81408,61.05261,925.347,7.18148,477.0735,NULL,2479.335,4071.722
17/10/2002,20.50092,57.32145,8279.765,3248.2155,74.169,77.13375,81.5248,73.3464,60.99174,953.2425,7.37205,473.1444,NULL,2579.148,4198.728
18/10/2002,20.39099,58.9589,8319.885,3234.231,73.71675,74.296,83.9344,73.1414,61.104,966.429,7.638,473.7733,NULL,2570.79,4153.423
21/10/2002,20.4909,58.9176,8532.03,3352.1775,74.4987,76.152,82.09555,74.19412,60.75225,987.936,7.45745,474.36,NULL,2625.24,4201.567
22/10/2002,20.38096,59.3866,8470.335,3211.208,74.045,75.075,80.18985,74.8995,60.71065,978.954,7.5802,479.6346,NULL,2503.998,4136.982
23/10/2002,20.9442,59.3866,8517.476,3111.9825,73.81725,75.4755,82.812,74.81934,61.25475,997.4965,7.41741,478.6554,NULL,2442.732,4029.5475
24/10/2002,21.17226,59.91872,8299.825,3148.9185,74.72175,78.814,82.33225,74.8926,60.621,972.4715,7.30184,474.7199,NULL,2504.491,4123.119
25/10/2002,21.29595,59.9697,8473.76,3181.83,75.7011,80.33025,81.8818,75.04497,60.7607,1001.4825,7.3164,478.6554,NULL,2490.449,4078.14
28/10/2002,20.95348,59.50945,8411.512,3252.6825,75.7518,76.82675,85.7211,75.44535,61.4256,994.964,7.4296,480.1128,NULL,2550.09,4126.122
29/10/2002,21.91905,59.54625,8362.692,3091.671,74.7235,75.15,85.37475,74.79371,60.87285,969.901,7.54754,488.8758,NULL,2425.065,3953.3245
30/10/2002,21.70168,59.40935,8443.64,3211.4775,74.57305,75.92775,82.86225,75.4506,61.31125,999.4725,7.47492,487.442,NULL,2508.48,4006.002
31/10/2002,21.92736,59.64675,8383.4,3251.175,75.9526,77.5775,82.5825,76.17785,62.0085,998.98,7.66292,486.7863,NULL,2538.066,4042.569
01/11/2002,22.00582,59.3776,8515.47,3226.223,76.98025,77.231,81.59405,76.14607,62.05875,1025.024,7.65528,485.8356,NULL,2526.042,4028.048
04/11/2002,22.43711,59.8695,8576.168,3403.6805,77.154,78.7355,84.83475,75.89582,62.1621,1049.6395,7.78875,485.3688,NULL,2622.62,4167.318
05/11/2002,22.12618,59.236,8673.944,3431.428,77.0835,80.3803,84.219,76.1277,62.51245,1056.055,7.94794,485.5851,NULL,2648.175,4156.296
06/11/2002,22.28448,59.5965,8784.534,3370.367,77.2772,81.204,86.229,76.27224,62.34444,1073.5725,8.00985,485.452,NULL,2614.005,4125.525
07/11/2002,22.2666,59.70965,8582.574,3245.708,75.9516,80.7216,86.2938,76.93275,62.51245,1035.567,7.8792,492.1485,NULL,2517.024,4068.064
08/11/2002,22.00392,59.94825,8520.485,3139.266,76.304,81.405,85.224,76.6292,63.35951,1017.052,7.7231,489.3637,NULL,2463.461,4037.559
11/11/2002,22.70532,59.94825,8396.775,3095.9025,76.4764,80.661,84.2682,76.8562,63.8911,986.469,7.59271,492.984,NULL,2451.195,4015.009
12/11/2002,22.40145,59.4368,8430.588,3189.3675,76.6292,79.237,82.4824,76.8033,63.0887,1011.53,7.27727,496.1768,NULL,2488.443,4124.52
13/11/2002,22.33458,59.52805,8433.425,3141.014,76.17785,79.5588,82.3823,77.20091,63.5532,1020.5195,6.94076,492.0604,NULL,2466.828,4071.177
14/11/2002,22.4949,59.6376,8528.52,3241.47,75.6262,80.14875,81.85725,76.98025,63.2262,1059.7725,7.05408,491.8818,NULL,2552.55,4068.12
15/11/2002,22.40472,60.702,8591.698,3253.2305,76.2021,82.66125,85.47525,76.62655,63.8274,1071.138,7.24724,494.6708,NULL,2563.668,4108.6045
18/11/2002,22.14824,60.24,8513.92,3281.574,77.2845,81.826,85.255,77.98325,63.67368,1056.6605,7.01796,490.6548,NULL,2608.98,4125.234
19/11/2002,22.5321,59.30925,8527.425,3293.8875,76.7767,81.5815,84.8694,78.1086,64.38432,1039.108,7.5075,490.3788,NULL,2599.597,4123.23
20/11/2002,22.36234,60.12,8715.36,3273.7705,78.0108,83.332,86.8734,78.2618,64.6935,1083.818,7.46976,489.6774,NULL,2597.184,4127.444
21/11/2002,21.96194,60.501,8885.577,3356.7,78.189,82.812,88.1259,78.5128,64.51296,1122.121,7.66052,482.7823,NULL,2681.34,4198.38
22/11/2002,22.09804,60.53105,8831.184,3392.146,77.7325,82.665,88.71535,78.4065,64.81475,1123.36,7.6653,490.98,NULL,2678.676,4193.543
25/11/2002,22.22055,60.4707,8835.827,3369.424,77.78265,82.1457,89.9295,78.7136,65.4106,1131.759,7.58514,485.415,NULL,2670.64,4145.516
26/11/2002,22.35908,60.1995,8673.665,3257.205,77.23425,82.3644,88.8888,78.3783,65.526,1095.276,7.58758,478.5781,NULL,2572.248,4098.258
27/11/2002,22.71534,60.0797,8935.927,3395.155,78.5128,83.1487,89.6896,79.0148,65.95164,1132.01,7.64044,479.479,NULL,2677.675,4189.845
28/11/2002,NULL,NULL,NULL,3431.428,NULL,NULL,90.94085,NULL,NULL,NULL,NULL,NULL,NULL,2712.495,4212.208
29/11/2002,22.91128,NULL,8896.61,3413.814,NULL,NULL,92.7615,78.70541,66.16791,1122.741,NULL,NULL,NULL,2662.608,4178.174
02/12/2002,22.41239,59.9784,8896.61,3434.182,78.9576,84.7215,93.11325,79.05646,66.3142,1136.655,7.89576,480.1797,NULL,2670.668,4160.304
03/12/2002,21.72656,58.6671,8773.765,3349.686,78.84225,83.0484,94.094,78.8642,66.4989,1102.392,8.03403,491.3909,NULL,2615.01,4084.272
04/12/2002,22.03591,59.619,8769.229,3389.137,78.72865,82.25925,91.091,79.55796,66.40254,1079.37,7.83564,494.3868,NULL,2610.4,4085.8275
05/12/2002,22.14015,59.989,8648.64,3292.38,77.7096,82.7296,91.6916,79.83808,66.8835,1064.295,7.77325,500.1997,NULL,2558.192,4067.7375
06/12/2002,22.03201,60.3,8674.314,3249.987,77.7552,78.4784,91.42345,78.1781,66.29985,1072.641,7.66292,501.0005,NULL,2574.81,4034.553
09/12/2002,21.80522,59.697,8486.812,3135.0975,76.7767,78.3783,89.89725,77.8554,64.03397,1023.09,7.4296,499.485,NULL,2464.82,3929.844
10/12/2002,21.84182,60.742,8563.555,3216.621,77.6092,78.42835,89.4894,78.6111,64.24215,1039.17,7.638,500.289,NULL,2515.02,3947.226
11/12/2002,21.8218,60.3705,8595.71,3249.165,77.3582,75.1996,89.21685,78.07584,66.17925,1039.5385,7.67056,501.6003,NULL,2531.572,3988.39
12/12/2002,22.1943,60.0894,8575.164,3169.48,76.9536,74.3964,90.3303,77.73675,66.2295,1046.589,7.58514,512.2321,NULL,2476.32,3924.834
13/12/2002,21.93191,60.69063,8432.832,3118.0125,76.12605,74.11875,89.105,78.13128,65.8815,1014.542,7.61761,509.2335,NULL,2452.2,3882.468
16/12/2002,21.81855,60.993,8667.532,3251.2245,75.9015,74.3462,86.8868,79.27824,64.9588,1046.6305,7.5802,507.7186,NULL,2549.088,3996.955
17/12/2002,21.61465,61.05375,8569.14,3203.262,76.43025,75.2502,89.0778,79.24425,64.88482,1048.092,7.6304,502.5,NULL,2509.008,3937.688
18/12/2002,21.73171,61.8234,8496.27,3086.083,75.5508,75.9526,89.244,78.48475,63.88785,1025.024,7.35735,505.0125,NULL,2454.341,3850.34
19/12/2002,21.70492,61.3224,8383.375,3004.4865,75.2502,74.9749,NULL,78.64857,64.54305,1013.5125,7.6076,510.54,NULL,2411.608,3853.85
20/12/2002,21.94192,61.5615,8546.048,3087.234,75.2498,75.2001,89.5788,79.20691,65.124,1025.547,7.53253,500.1961,NULL,2496.42,3909.1925
23/12/2002,21.9657,61.53405,8506.98,3051.09,75.576,74.5488,87.7752,79.22915,66.18612,1040.646,7.48984,502.0015,NULL,2463.461,3934.4305
24/12/2002,NULL,NULL,8472.15,NULL,74.42025,74.1981,86.229,79.4666,NULL,1031.61,7.50735,504.008,NULL,NULL,3954.756
26/12/2002,21.59604,62.4488,8477.175,NULL,73.81725,NULL,85.60605,79.596,67.05055,1025.547,NULL,506.8063,NULL,NULL,NULL
27/12/2002,21.51705,62.3866,8311.35,2911.311,73.8738,74.7478,85.5559,78.87744,66.50274,1006.005,7.45229,509.1228,NULL,2371.8,3821.628
30/12/2002,21.34504,61.93525,8348.535,2960.2275,73.7472,74.42435,80.6212,78.79872,66.54905,998.493,7.39948,504.1078,NULL,2406.975,3897.894
31/12/2002,21.35133,61.4256,8339.331,NULL,73.52345,73.219,NULL,79.85886,64.6074,990.99,7.63283,519.0825,NULL,NULL,3927.339
02/01/2003,21.47145,61.91185,8608.182,3150.423,75.37545,74.8984,81.4244,79.998,64.79235,1031.61,7.69769,523.084,NULL,2532.575,4027.045
03/01/2003,21.2848,61.9236,8647.02,3173.79,76.52645,74.2742,83.834,81.1734,65.08502,1040.577,7.437,530.1858,NULL,2519.536,4023.53
06/01/2003,21.01194,61.908,8754.474,3215.618,77.63625,76.7056,84.9384,81.17385,63.9276,1067.192,7.62522,530.9882,NULL,2578.272,4032.5615
